Company,TypeName,Inches,Gpu,Touchscreen,Ips,Screen Resolution,X_res,Y_res,CPU Name,CPU Freq (GHz),RAM (GB),HDD,SSD,Flash Storage,OS,Weight (kg),Price
Lenovo,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,AMD A-Series,3.6,6,0,256,0,Windows 10,2.2,321.75792
Fujitsu,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,0,256,0,Windows 10,2.3,380.36592
Toshiba,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,Windows 10,1.75,536.2632
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,Windows 10,2.25,351.06192
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,1000,0,0,Windows 10,2.04,472.38048
Lenovo,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,128,0,Windows 10,2.5,696.84912
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i7,2.7,8,1000,0,0,Windows 10,2.36,438.97392
Dell,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,0,128,0,Windows 10,1.6,655.8235199999999
HP,Netbook,12.5,Intel,0,0,1920x1080,1920,1080,Intel Core M,1.2,8,0,512,0,Windows 10,0.97,1118.24064
HP,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,Intel Core i3,2.0,4,1000,128,0,Windows 10,2.1,292.45392
Lenovo,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.1,4,0,128,0,No OS,1.9,158.60496959999998
Lenovo,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 10,2.3,790.6219199999999
Dell,2 in 1 Convertible,13.3,Intel,1,0,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,1.68,521.0251199999999
Asus,Notebook,13.3,Intel,0,0,3200x1800,3200,1800,Intel Core i5,2.5,8,0,256,0,Windows 10,1.4,673.992
HP,Ultrabook,13.3,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Windows 10,1.11,790.6219199999999
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Pentium Quad,1.1,4,500,0,0,Windows 10,2.4,222.7104
Asus,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,2.5,1054.35792
HP,Ultrabook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,512,0,Windows 10,1.48,1224.3211199999998
Acer,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,128,0,Windows 10,2.7,738.4608
HP,Notebook,13.3,Intel,0,1,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,1.34,696.84912
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,4,0,128,0,Windows 10,2.18,320.58576
HP,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,Windows 10,1.64,456.55632
Toshiba,Notebook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,4,0,128,0,Windows 10,1.2,700.3656
HP,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i5,2.4,4,0,256,0,Windows 10,1.48,644.6821391999998
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,4,0,256,0,Windows 10,1.95,706.2264
HP,Ultrabook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 7,1.43,849.22992
HP,Notebook,14.0,Nvidia,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,1.64,614.9503008
HP,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,4,500,0,0,Windows 10,1.64,400.87871999999993
HP,Ultrabook,12.5,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,4,500,0,0,Windows 10,1.26,901.97712
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,4,0,256,0,Windows 10,1.48,931.8672
HP,Ultrabook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.54,1106.0560368
HP,Notebook,13.3,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,4,500,0,0,Windows 10,1.49,468.864
Toshiba,Notebook,13.3,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,8,0,256,0,Windows 10,1.5,709.1568
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,4,0,256,0,Windows 10,2.04,451.2757392
Lenovo,Notebook,17.3,Nvidia,0,1,3840x2160,3840,2160,Intel Core i7,2.7,16,0,512,0,Windows 7,2.4,1739.48544
Toshiba,Notebook,14.0,Intel,0,1,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 10,1.47,873.2592
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.43,1306.37232
Dell,2 in 1 Convertible,15.6,Intel,1,1,1920x1080,1920,1080,Intel Core i3,2.3,4,1000,0,0,Windows 10,2.08,466.5138192
Toshiba,Ultrabook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 10,1.2,931.8672
HP,Notebook,13.3,Intel,0,1,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,1.11,673.4059199999999
HP,Notebook,14.0,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Windows 10,1.64,694.7568144
Dell,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.4,8,500,0,0,Windows 10,2.09,613.2975551999999
HP,Ultrabook,12.5,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,0,256,0,Windows 10,1.26,913.69872
HP,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,Windows 10,2.31,696.84912
HP,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,Windows 10,1.95,621.2447999999999
Dell,Ultrabook,13.3,Intel,1,0,3200x1800,3200,1800,Intel Core i5,2.5,8,0,256,0,Windows 10,1.29,951.79392
HP,Notebook,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,2.63,632.9664
HP,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,0,256,0,Windows 10,1.64,570.25584
Acer,Notebook,15.6,AMD,0,0,1366x768,1366,768,AMD A-Series,3.0,6,1000,0,0,Windows 10,2.1,239.70672
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,128,0,Windows 10,2.7,698.4901439999999
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 7,1.95,700.3656
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.84,720.2864592
HP,Ultrabook,12.5,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.26,790.6219199999999
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,Windows 10,2.04,434.87136
Toshiba,Ultrabook,14.0,Intel,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 10,1.47,1010.988
Dell,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.4,8,0,256,0,Windows 7,2.09,622.973736
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,1.64,592.2397008
Lenovo,2 in 1 Convertible,15.6,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.5,4,0,256,0,Windows 10,1.8,496.40976
Vero,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Atom,1.44,2,0,0,32,Windows 10,1.45,123.545664
Toshiba,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.5,16,0,256,0,Windows 10,2.4,835.164
Lenovo,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 10,2.3,615.1495679999999
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,4,500,0,0,Windows 10,1.54,586.0799999999999
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.4,8,500,256,0,Windows 10,1.84,1232.7255071999998
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 7,1.43,860.9515199999998
MSI,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.7,16,1000,256,0,Windows 10,3.78,905.8686912
Lenovo,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,128,0,Windows 10,4.6,1342.1173391999998
Asus,Netbook,11.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,0,0,16,Chrome OS,1.2,168.73243199999996
Lenovo,Notebook,14.0,Intel,0,1,2560x1440,2560,1440,Intel Core i7,2.6,16,0,256,0,Windows 7,1.1,1535.5296
HP,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.7,8,1000,0,0,Windows 10,1.91,573.77232
Dell,2 in 1 Convertible,15.6,Intel,1,1,1920x1080,1920,1080,Intel Core i5,2.7,8,0,256,0,Windows 10,2.3,641.17152
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,0,256,0,Windows 10,2.04,573.77232
Dell,Ultrabook,13.3,Intel,1,0,3200x1800,3200,1800,Intel Core i7,2.7,16,0,1000,0,Windows 10,1.2,1321.0243199999998
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.3,4,500,0,0,Windows 10,2.31,413.274312
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.5,4,500,0,0,No OS,1.96,292.45392
Acer,Notebook,15.6,AMD,0,0,1366x768,1366,768,AMD A-Series,2.2,8,1000,0,0,Windows 10,2.4,263.14992
Dell,2 in 1 Convertible,13.3,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.7,12,0,256,0,Windows 10,1.6,761.31792
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,256,0,Windows 10,2.94,1066.07952
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Windows 10,2.04,627.1056
Asus,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,0,0,No OS,4.0,584.90784
Dell,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,4,1000,0,0,Windows 10,2.25,327.61872
Dell,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,Intel Core i7,2.7,16,2000,0,0,Windows 10,2.32,580.2133392
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,256,0,Windows 10,1.8,1130.54832
Dell,Ultrabook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Windows 10,1.29,854.5046399999999
Asus,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.7,64,0,1000,0,Windows 10,3.58,2329.668
Dell,2 in 1 Convertible,13.3,Intel,1,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.62,467.6977008
Dell,Gaming,15.6,Nvidia,0,0,3840x2160,3840,2160,Intel Core i7,2.6,16,1000,256,0,Windows 10,3.21,778.9003199999999
Apple,Ultrabook,12.0,Intel,0,1,2304x1440,2304,1440,Intel Core M,1.1,8,0,0,256,Mac X,0.92,761.904
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.3,4,500,0,0,Windows 10,2.06,282.4788384
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,Windows 10,2.31,702.70992
HP,Ultrabook,12.5,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 7,1.26,702.70992
HP,Notebook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Windows 10,1.49,638.8272
Lenovo,Ultrabook,12.5,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.3,1004.2422192
Lenovo,Notebook,17.3,AMD,0,0,1600x900,1600,900,Intel Core i5,2.3,8,1000,0,0,Windows 10,3.0,386.22672
Lenovo,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i5,2.3,4,1000,0,0,Windows 10,2.3,572.60016
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,3.78,1464.61392
Lenovo,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,Windows 10,2.1,316.4832
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,4,500,0,0,Windows 7,2.31,550.9151999999999
Lenovo,Ultrabook,12.5,Intel,1,1,2560x1440,2560,1440,Intel Core M,1.2,8,0,512,0,Windows 10,0.99,819.92592
Lenovo,2 in 1 Convertible,10.1,Intel,1,1,1920x1200,1920,1200,Intel Atom,1.44,4,0,0,64,Windows 10,0.69,378.7659216
HP,Ultrabook,13.3,Intel,0,1,3840x2160,3840,2160,Intel Core i7,2.7,16,0,512,0,Windows 10,1.3,1200.87792
Dell,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,2.18,439.56
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,4,500,0,0,Windows 7,1.54,604.2426191999999
HP,Workstation,15.6,AMD,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 7,1.9,876.1895999999998
Lenovo,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,180,0,Windows 7,1.7,702.70992
HP,Notebook,13.3,Intel,0,0,3200x1800,3200,1800,Intel Processor,1.5,4,0,0,32,Chrome OS,1.29,360.4392
Acer,Notebook,15.6,AMD,0,0,1366x768,1366,768,AMD A-Series,2.2,4,500,0,0,Windows 10,2.4,226.81296
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Pentium Quad,1.6,4,500,0,0,Linux,2.2,230.6166192
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.0,4,1000,0,0,No OS,1.86,202.7778192
Asus,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,256,0,Windows 10,2.7,937.14192
Dell,Ultrabook,13.3,AMD,0,1,1920x1080,1920,1080,Intel Core i5,1.6,4,0,256,0,Windows 10,1.4,479.618568
HP,Netbook,12.5,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,0,128,0,Windows 7,2.4,937.14192
Acer,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,1000,256,0,Windows 10,2.4,468.27792
Dell,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,Intel Core i5,2.5,8,1000,0,0,Windows 10,2.36,374.387904
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 10,2.6,937.14192
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Pentium Quad,1.6,4,1000,0,0,Windows 10,1.96,293.04
Asus,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,128,0,Windows 10,4.3,1347.39792
Dell,Ultrabook,12.5,Intel,0,0,1366x768,1366,768,Intel Core i3,2.3,4,500,0,0,Windows 7,1.5,665.288712
Dell,Ultrabook,12.5,Intel,0,0,1366x768,1366,768,Intel Core i3,2.3,4,0,128,0,Windows 7,1.5,683.9377776
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.5,4,0,16,0,Chrome OS,2.2,122.49072
HP,Workstation,17.3,AMD,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,0,0,Windows 7,3.0,1699.04592
Lenovo,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,0,512,0,Windows 10,2.4,702.70992
Dell,Ultrabook,12.5,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,8,0,256,0,Windows 7,1.5,828.1896479999999
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,128,0,Windows 10,2.9,885.6782351999998
Lenovo,2 in 1 Convertible,15.6,Intel,1,1,1920x1080,1920,1080,Intel Core i5,2.3,4,0,256,0,Windows 10,2.1,508.13136
HP,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,AMD A-Series,2.5,4,1000,0,0,Windows 10,2.1,233.25984
Asus,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,128,0,Windows 10,2.59,784.7611199999999
HP,Notebook,13.3,Intel,1,0,3200x1800,3200,1800,Intel Core M,1.1,8,0,256,0,Windows 10,1.16,995.74992
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,Windows 7,2.24,450.783432
Lenovo,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.0,4,0,128,0,Windows 10,2.1,251.42832
HP,Ultrabook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,512,0,Windows 10,1.16,1153.99152
Lenovo,2 in 1 Convertible,10.1,Intel,1,1,1920x1200,1920,1200,Intel Atom,1.44,4,0,0,64,Android,0.69,321.75792
Dell,Ultrabook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.4,8,0,256,0,Windows 10,1.23,808.2043199999999
Razer,Ultrabook,12.5,Intel,1,0,3840x2160,3840,2160,Intel Core i7,2.5,8,0,256,0,Windows 10,1.25,603.07632
Toshiba,Ultrabook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.7,16,0,512,0,Windows 10,1.05,1304.6140799999998
Asus,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,128,0,Windows 10,3.52,769.2241392
Vero,Notebook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Atom,1.44,4,0,0,32,Windows 10,1.35,114.87167999999998
HP,Notebook,13.3,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 10,1.16,990.4752
HP,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 7,1.43,886.7390399999999
Dell,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,Linux,2.09,306.8890704
Asus,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.4,4,1000,0,0,Windows 10,2.0,254.9448
Lenovo,2 in 1 Convertible,14.0,Intel,1,1,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.8,978.16752
Lenovo,2 in 1 Convertible,10.1,Intel,1,1,1920x1200,1920,1200,Intel Atom,1.44,4,0,0,64,Windows 10,0.69,280.73232
HP,Ultrabook,12.5,Intel,0,0,1366x768,1366,768,Intel Core i5,2.4,8,0,256,0,Windows 7,1.26,1110.6216
Lenovo,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i5,2.5,8,1000,128,0,No OS,2.4,579.63312
HP,Gaming,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i5,2.3,8,1000,128,0,Windows 10,3.35,661.68432
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i7,2.7,8,2000,0,0,Windows 10,2.04,368.64432
Lenovo,2 in 1 Convertible,14.0,Nvidia,1,1,1920x1080,1920,1080,Intel Core i7,2.6,8,0,512,0,Windows 7,1.8,1201.6867104
Asus,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.1,4,0,0,32,Windows 10,1.5,162.93024
HP,Ultrabook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Windows 10,1.84,440.73216
Acer,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i5,2.5,4,1000,0,0,Windows 10,2.23,361.02528
HP,Workstation,17.3,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 7,3.0,2314.664352
Dell,Notebook,15.6,AMD,0,0,1366x768,1366,768,Intel Core i5,2.5,8,1000,0,0,Windows 10,2.5,459.48671999999993
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.7,16,1000,256,0,Windows 10,3.78,1406.0059199999998
HP,Ultrabook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 7,1.88,1272.8016575999998
Lenovo,2 in 1 Convertible,14.0,Intel,1,1,2560x1440,2560,1440,Intel Core i7,2.6,16,0,512,0,Windows 10,2.8,1430.0351999999998
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,128,0,Windows 10,2.4,669.7722239999999
HP,2 in 1 Convertible,13.3,Intel,1,0,1920x1080,1920,1080,Intel Core i5,2.4,8,0,256,0,Windows 10,1.48,954.72432
HP,Workstation,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 7,2.59,1306.37232
HP,2 in 1 Convertible,13.3,Intel,1,0,2560x1440,2560,1440,Intel Core i7,2.6,8,0,256,0,Windows 10,1.48,1054.35792
HP,Workstation,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 7,2.0,1112.96592
HP,Ultrabook,12.5,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 7,1.26,1346.1964559999997
Dell,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Windows 10,2.18,591.882192
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,0,256,0,Windows 7,1.88,925.42032
Lenovo,2 in 1 Convertible,14.0,Intel,1,1,2560x1440,2560,1440,Intel Core i7,2.5,8,0,256,0,Windows 10,1.27,1370.8411199999998
Lenovo,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.0,4,1000,0,0,No OS,1.9,198.68112
HP,Notebook,15.6,AMD,0,0,1366x768,1366,768,AMD E-Series,1.8,4,500,0,0,Windows 10,1.86,174.06575999999998
Lenovo,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,Intel Core i5,2.3,8,1000,0,0,No OS,2.32,351.06192
Dell,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,0,0,Windows 10,2.62,702.70992
Dell,Notebook,15.6,Nvidia,1,1,3840x2160,3840,2160,Intel Core i5,2.3,8,0,256,0,Windows 10,2.04,1319.0785344
HP,Notebook,15.6,AMD,0,0,1920x1080,1920,1080,AMD A-Series,2.5,4,0,256,0,Windows 10,1.91,280.6678512
MSI,Gaming,17.3,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.8,16,1000,256,0,Windows 10,2.7,874.9002239999999
Lenovo,Ultrabook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.6,12,0,512,0,Windows 7,1.4,1347.39792
HP,2 in 1 Convertible,13.3,Intel,1,0,2560x1440,2560,1440,Intel Core i7,2.6,8,0,512,0,Windows 10,1.48,1196.1892799999998
Lenovo,Ultrabook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.6,8,0,256,0,Windows 7,1.7,878.53392
MSI,Gaming,14.0,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,256,0,Windows 10,1.7,1036.77552
HP,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.8,8,1000,0,0,Windows 10,2.62,526.8859199999999
Lenovo,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.0,8,1000,0,0,Windows 10,2.2,269.01072
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,No OS,2.1,279.5542992
Dell,Gaming,15.6,Nvidia,0,0,3840x2160,3840,2160,Intel Core i7,2.8,8,1000,128,0,Windows 10,2.62,877.9478399999999
Lenovo,Notebook,15.6,Intel,0,1,1920x1080,1920,1080,Intel Core i5,2.5,8,0,256,0,Windows 10,1.95,814.6511999999999
Lenovo,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i3,2.0,4,1000,0,0,Windows 10,2.2,274.28544
HP,Notebook,14.0,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,2,0,0,32,Windows 10,1.44,145.93391999999997
MSI,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.7,8,1000,0,0,Windows 10,2.2,491.7211199999999
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i7,2.5,8,0,256,0,Windows 10,1.96,397.94832
HP,Notebook,15.6,Intel,0,0,1920x1080,1920,1080,Intel Core i7,1.8,16,0,512,0,Windows 10,2.1,679.26672
Asus,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,1.6,4,500,0,0,Windows 10,2.2,216.26352
Lenovo,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i5,2.3,4,500,0,0,No OS,2.1,233.25984
Lenovo,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,1000,0,0,No OS,2.2,415.5307199999999
Asus,Notebook,14.0,Intel,0,0,1920x1080,1920,1080,Intel Core i3,2.4,4,0,256,0,Windows 10,2.0,450.69552
Lenovo,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,16,0,512,0,Windows 10,3.31,764.8343999999998
MSI,Gaming,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.6,16,1000,128,0,Windows 10,1.91,1262.0470896
HP,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Core i3,2.3,4,500,0,0,Windows 10,2.07,380.952
Lenovo,2 in 1 Convertible,14.0,Intel,1,1,2560x1440,2560,1440,Intel Core i5,2.3,8,0,256,0,Windows 10,1.36,959.41296
Lenovo,Ultrabook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.7,6,0,256,0,Windows 10,1.54,487.03248
Dell,Notebook,15.6,Nvidia,0,0,1920x1080,1920,1080,Intel Core i7,2.7,8,0,256,0,Linux,1.98,524.5474608
Acer,Notebook,15.6,Intel,0,0,1366x768,1366,768,Intel Celeron Dual,2.0,4,500,0,0,Windows 10,2.1,195.16464
HP,Notebook,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,6,1000,0,0,Windows 10,2.18,468.27792
Asus,Gaming,15.6,Nvidia,0,1,1920x1080,1920,1080,Intel Core i7,2.6,8,1000,256,0,Windows 10,2.591,532.74672
